player_id,Position,x_star,x_star_sd,Player_Name,Position_Code,Team,points,goals,assists,gamesPlayed,Points_per_60,x_star_rank,pts60_rank,rank_divergence
8483506,defensemen,-1.0897832,0.2885225,Sam Rinzel,D,CHI,14,4,10,54,0.851581508515815,168,116,52
8481030,defensemen,-1.1349323,0.2671564,John St. Ivany,D,WPG,7,0,7,20,1.2857142857142856,169,58,111
8481607,defensemen,-1.2046136,0.2970892,Albert Johansson,D,DET,11,3,8,82,0.5051535871007246,170,186,-16
8482111,defensemen,-1.215532,0.26500267,Justin Barron,D,NSH,9,0,9,52,0.728744939271255,171,143,28
8482165,defensemen,-1.2204798,0.23981589,Yan Kuznetsov,D,CGY,12,4,8,57,0.628958287835772,172,167,5
8480145,defensemen,-1.2300756,0.27588016,Neal Pionk,D,WPG,12,3,9,51,0.6214664882827673,173,168,5
8482095,defensemen,-1.2310185,0.30813685,Tyler Kleven,D,OTT,18,3,15,70,0.8875496507327764,174,109,65
8477932,defensemen,-1.248354,0.2944725,Aaron Ekblad,D,FLA,26,4,22,72,0.9636767976278725,175,96,79
8484240,defensemen,-1.2561464,0.2951121,Tom Willander,D,VAN,21,5,16,70,1.0598626104023552,176,80,96
8482511,defensemen,-1.2636977,0.26278445,Mason Lohrei,D,BOS,26,7,19,73,1.2732788290187862,177,61,116
8475179,defensemen,-1.3069208,0.28033397,Dmitry Kulikov,D,FLA,0,0,0,19,0.0,178,216,-38
8484873,defensemen,-1.3157436,0.3325549,Cole Hutson,D,WSH,10,3,7,14,2.4559967253377,179,7,172
8481568,defensemen,-1.326228,0.29424757,Alex Vlasic,D,CHI,21,2,19,81,0.7360672975814931,180,142,38
8482803,defensemen,-1.3447988,0.27991572,Olen Zellweger,D,BUF,22,7,15,76,1.0297482837528604,181,87,94
8476874,defensemen,-1.3898395,0.28475595,Olli Maatta,D,CGY,15,2,13,43,1.216873985938345,182,66,116
8481006,defensemen,-1.3920063,0.29657233,Tyler Tucker,D,STL,17,3,14,69,1.0289518813679006,183,88,95
8478055,defensemen,-1.4988801,0.28365368,Gustav Forsling,D,FLA,28,2,26,80,0.9278350515463918,184,101,83
8476931,defensemen,-1.5264053,0.24696851,Jake McCabe,D,TOR,25,5,20,80,0.8370535714285714,185,123,62
8482762,defensemen,-1.5427842,0.26790702,Simon Edvinsson,D,DET,25,9,16,72,0.9321401938851603,186,99,87
8484148,defensemen,-1.573579,0.29192045,Oliver Bonk,D,PHI,2,1,1,1,8.256880733944953,187,1,186
8476854,defensemen,-1.5809944,0.2814301,Hampus Lindholm,D,BOS,26,5,21,67,1.0721526672088522,188,79,109
8474151,defensemen,-1.6080303,0.29107738,Ryan McDonagh,D,TBL,21,6,15,48,1.3601036269430051,189,46,143
8477810,defensemen,-1.6424613,0.33346468,Joel Hanley,D,CGY,7,0,7,68,0.4211229946524064,190,196,-6
8481564,defensemen,-1.6504164,0.42503726,Ryan Johnson,D,BUF,0,0,0,3,0.0,191,216,-25
8475753,defensemen,-1.6561933,0.2861188,Justin Faulk,D,DET,40,16,24,78,1.3986013986013985,192,41,151
8480043,defensemen,-1.7040211,0.2732409,Timothy Liljegren,D,WSH,11,1,10,47,0.7074334101505976,193,147,46
8484759,defensemen,-1.7409304,0.28580937,Carter Yakemchuk,D,OTT,2,1,1,4,1.9313304721030042,194,18,176
8478970,defensemen,-1.7584143,0.30041534,Jalen Chatfield,D,CAR,17,2,15,72,0.6865912762520193,195,152,43
8477034,defensemen,-1.8049914,0.44308922,Jaycob Megna,D,VGK,0,0,0,4,0.0,196,216,-20
8478399,defensemen,-1.8298819,0.26030847,Jonas Siegenthaler,D,NJD,16,0,16,82,0.6008888147050846,197,174,23
8478443,defensemen,-1.8373207,0.26930776,Brandon Carlo,D,STL,7,0,7,55,0.39430449069003287,198,197,1
8475795,defensemen,-1.8462774,0.41418698,Dylan McIlrath,D,WSH,0,0,0,13,0.0,199,216,-17
8484783,defensemen,-2.0149443,0.30817163,Artyom Levshunov,D,CHI,24,2,22,68,1.081351689612015,200,74,126
8477938,defensemen,-2.0249815,0.2812663,Haydn Fleury,D,WPG,4,2,2,38,0.45328632586250317,201,191,10
8482087,defensemen,-2.0341852,0.27146968,Kaiden Guhle,D,MTL,11,2,9,39,0.855420905968505,202,114,88
8474574,defensemen,-2.102438,0.288066,Tyler Myers,D,DAL,11,1,10,73,0.46325000292455815,203,190,13
8481122,defensemen,-2.117056,0.33984455,Simon Benoit,D,PHI,6,0,6,73,0.2850581993823739,204,204,0
